event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29821930002,true,2021-08-26 12:00:00.000,126.41276,33.24491,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930003,true,2021-08-27 09:45:00.000,126.50034,32.96305,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930004,true,2021-08-28 09:34:00.000,127.03538,32.94293,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930005,true,2021-08-29 01:20:00.000,127.2415,33.05945,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930006,true,2021-08-30 09:26:00.000,127.71929,33.65319,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930007,true,2021-08-31 10:43:00.000,128.32386,33.822,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930008,true,2021-09-01 00:26:00.000,128.69484,34.04952,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930009,true,2021-09-02 09:34:00.000,128.97571,34.42705,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930010,true,2021-09-03 01:41:00.000,128.94552,34.6802,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930011,true,2021-09-04 09:33:00.000,128.83408,34.52865,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930012,true,2021-09-05 00:35:00.000,128.97405,34.54941,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930013,true,2021-09-06 00:21:00.000,128.9714,34.50953,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930014,true,2021-09-07 10:36:00.000,128.73652,34.43889,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930015,true,2021-09-08 08:31:00.000,128.80907,34.25323,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930016,true,2021-09-09 10:19:00.000,128.83551,34.23393,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930017,true,2021-09-10 09:51:00.000,128.98998,34.19892,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930018,true,2021-09-11 00:36:00.000,129.1057,34.3376,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930019,true,2021-09-12 09:39:00.000,129.0023,34.75194,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930020,true,2021-09-13 08:45:00.000,128.96196,34.79006,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930021,true,2021-09-14 10:26:00.000,128.8779,34.75122,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930022,true,2021-09-15 09:47:00.000,128.81006,34.57765,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930023,true,2021-09-16 11:26:00.000,128.58045,34.36548,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930024,true,2021-09-17 01:21:00.000,128.65466,34.29827,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930025,true,2021-09-18 12:32:00.000,128.6681,34.175,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930026,true,2021-09-19 11:02:00.000,128.86219,34.29265,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
29821930027,true,2021-09-20 00:23:00.000,128.93451,34.39596,"radio-transmitter","Caretta caretta","228242","KOR0151","Marine bioresource conservation and restoration research"
