event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29821920479,true,2018-08-29 02:12:00.000,126.412755,33.244913,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920480,true,2018-10-17 22:52:00.000,130.20012,35.21048,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920481,true,2018-10-18 10:07:00.000,130.01333,35.33669,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920482,true,2018-10-19 01:49:00.000,130.00947,35.52836,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920483,true,2018-10-20 12:45:00.000,130.47286,35.41889,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920484,true,2018-10-21 06:01:00.000,130.54486,35.23756,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920485,true,2018-10-22 22:22:00.000,130.53454,35.16915,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920486,true,2018-10-23 19:46:00.000,130.68236,35.1315,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920487,true,2018-10-24 21:36:00.000,130.71433,35.09858,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920488,true,2018-10-25 21:11:00.000,130.65177,35.154,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920489,true,2018-10-26 01:09:00.000,130.68166,35.14914,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920490,true,2018-10-27 00:47:00.000,131.04977,35.29709,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920491,true,2018-10-28 18:43:00.000,131.97738,35.52395,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920492,true,2018-10-29 00:04:00.000,131.71886,35.44201,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920493,true,2018-10-30 19:26:00.000,131.82678,35.2675,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920494,true,2018-10-31 22:02:00.000,131.85635,35.07291,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920495,true,2018-11-01 00:35:00.000,131.873,35.04724,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920496,true,2018-11-02 23:32:00.000,131.69371,34.80549,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920497,true,2018-11-03 19:18:00.000,131.07176,34.73974,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920498,true,2018-11-04 20:09:00.000,130.76654,34.76128,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920499,true,2018-11-05 09:11:00.000,130.61921,34.82439,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920500,true,2018-11-06 18:43:00.000,130.33163,35.14202,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920501,true,2018-11-07 01:56:00.000,130.27674,35.15825,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920502,true,2018-11-08 08:32:00.000,129.82052,35.32965,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920503,true,2018-11-09 18:08:00.000,129.87864,35.62392,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920504,true,2018-11-10 10:30:00.000,129.9021,35.76899,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920505,true,2018-11-11 19:27:00.000,130.03231,35.83395,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920506,true,2018-11-12 00:01:00.000,130.01825,35.79567,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920507,true,2018-11-13 01:31:00.000,129.84253,35.75842,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920508,true,2018-11-14 22:46:00.000,129.5994,35.75064,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920509,true,2018-11-15 00:53:00.000,129.59967,35.74629,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
29821920510,true,2018-11-16 01:37:00.000,129.82089,35.61638,"radio-transmitter","Caretta caretta","168377","KOR0092","Marine bioresource conservation and restoration research"
