event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29821923371,true,2021-08-26 12:00:00.000,126.412756,33.244914,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923372,true,2021-08-27 00:21:00.000,126.07473,33.20901,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923373,true,2021-08-28 02:03:00.000,126.12818,33.72148,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923374,true,2021-08-29 23:59:00.000,126.07227,34.14425,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923375,true,2021-08-30 02:15:00.000,126.1129,34.12101,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923376,true,2021-08-31 01:03:00.000,125.89771,33.90677,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923377,true,2021-09-01 00:13:00.000,125.71967,33.83087,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923378,true,2021-09-02 00:58:00.000,125.53978,33.93543,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923379,true,2021-09-03 23:53:00.000,125.24617,33.80377,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923380,true,2021-09-04 01:28:00.000,125.28025,33.79358,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923381,true,2021-09-05 09:19:00.000,125.26178,33.5296,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923382,true,2021-09-06 09:50:00.000,125.27964,33.4031,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923383,true,2021-09-07 02:00:00.000,125.2639,33.39676,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923384,true,2021-09-08 10:22:00.000,125.1971,33.30813,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923385,true,2021-09-09 14:20:00.000,125.01117,33.32354,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923386,true,2021-09-10 09:28:00.000,124.9147,33.43933,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923387,true,2021-09-11 09:49:00.000,124.78127,33.45885,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923388,true,2021-09-12 11:41:00.000,124.71045,33.50944,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923389,true,2021-09-13 11:58:00.000,124.58746,33.54602,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923390,true,2021-09-14 01:13:00.000,124.52321,33.58641,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923391,true,2021-09-15 23:23:00.000,124.13151,33.42151,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923392,true,2021-09-16 11:51:00.000,123.93557,33.40953,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923393,true,2021-09-17 08:49:00.000,123.95741,33.2567,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923394,true,2021-09-18 01:10:00.000,124.07132,33.21864,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923395,true,2021-09-19 10:21:00.000,124.47685,32.81382,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923396,true,2021-09-20 08:54:00.000,124.72817,32.6951,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923397,true,2021-09-21 00:05:00.000,124.89753,32.70879,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923398,true,2021-09-22 01:23:00.000,125.19915,32.69358,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923399,true,2021-09-23 10:52:00.000,125.42141,32.55934,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923400,true,2021-09-24 14:43:00.000,125.46373,32.47165,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923401,true,2021-09-25 12:49:00.000,125.58505,32.44589,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923402,true,2021-09-26 09:06:00.000,125.67566,32.46004,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923403,true,2021-09-27 10:12:00.000,125.82705,32.4511,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923404,true,2021-09-28 00:51:00.000,125.84248,32.50597,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923405,true,2021-09-29 02:20:00.000,125.61544,32.73124,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923406,true,2021-09-30 09:43:00.000,125.31784,32.97625,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923407,true,2021-10-01 23:37:00.000,125.16839,33.08308,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923408,true,2021-10-02 09:14:00.000,125.16327,33.07361,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923409,true,2021-10-03 10:06:00.000,124.99991,33.05898,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923410,true,2021-10-04 08:17:00.000,124.84752,33.03698,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923411,true,2021-10-05 11:08:00.000,124.77015,33.00078,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923412,true,2021-10-06 02:03:00.000,124.65151,33.07678,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923413,true,2021-10-07 01:41:00.000,124.74028,33.18858,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923414,true,2021-10-08 00:52:00.000,124.70521,33.37472,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923415,true,2021-10-09 02:34:00.000,124.63676,33.62722,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923416,true,2021-10-10 01:48:00.000,124.63169,33.80129,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923417,true,2021-10-11 01:52:00.000,124.51059,33.90489,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923418,true,2021-10-12 00:47:00.000,124.3867,33.9443,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923419,true,2021-10-13 01:22:00.000,124.33053,33.84604,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923420,true,2021-10-14 00:54:00.000,124.36543,33.8148,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923421,true,2021-10-15 02:16:00.000,124.42378,33.82967,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
29821923422,true,2021-10-16 23:48:00.000,124.39571,33.718,"radio-transmitter","Caretta caretta","220428","KOR0149","Marine bioresource conservation and restoration research"
