event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29821934888,true,2022-08-25 12:30:00.000,126.412756,33.244914,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934889,true,2022-08-26 01:04:00.000,126.52592,33.16785,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934890,true,2022-08-27 01:25:00.000,126.83939,33.12767,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934891,true,2022-08-28 00:13:00.000,127.06916,33.13022,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934892,true,2022-08-29 01:43:00.000,127.22944,33.22735,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934893,true,2022-08-30 01:01:00.000,127.30138,33.26527,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934894,true,2022-08-31 00:45:00.000,127.33341,33.28591,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934895,true,2022-09-01 00:31:00.000,127.38544,33.19799,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934896,true,2022-09-02 01:52:00.000,127.48334,33.23954,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934897,true,2022-09-03 01:41:00.000,127.43736,33.2687,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934898,true,2022-09-04 01:29:00.000,127.18987,33.26949,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934899,true,2022-09-05 01:15:00.000,126.98121,33.35761,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934900,true,2022-09-06 10:58:00.000,126.80533,33.27831,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934901,true,2022-09-07 02:44:00.000,126.8586,33.17511,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934902,true,2022-09-08 00:52:00.000,126.74073,33.07109,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934903,true,2022-09-09 00:08:00.000,126.68652,32.96804,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934904,true,2022-09-10 02:33:00.000,126.43973,32.85063,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934905,true,2022-09-11 02:14:00.000,126.27322,32.70908,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934906,true,2022-09-12 02:43:00.000,125.8854,32.63353,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934907,true,2022-09-13 02:58:00.000,125.61723,32.65675,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934908,true,2022-09-14 02:03:00.000,125.39476,32.66667,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934909,true,2022-09-15 00:04:00.000,125.28401,32.73897,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934910,true,2022-09-16 00:54:00.000,125.36519,32.62166,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934911,true,2022-09-17 02:40:00.000,125.38907,32.4652,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934912,true,2022-09-18 00:33:00.000,125.2863,32.41302,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934913,true,2022-09-19 10:02:00.000,124.90187,32.07893,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934914,true,2022-09-20 01:35:00.000,124.74431,32.02454,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934915,true,2022-09-21 00:06:00.000,124.65841,32.06909,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934916,true,2022-09-22 01:00:00.000,124.72296,31.99101,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934917,true,2022-09-23 00:38:00.000,124.65552,31.85052,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934918,true,2022-09-24 00:18:00.000,124.52714,31.67618,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934919,true,2022-09-25 00:03:00.000,124.47805,31.53198,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934920,true,2022-09-26 01:17:00.000,124.37136,31.36348,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
29821934921,true,2022-09-27 00:27:00.000,124.36807,31.19766,"radio-transmitter","Caretta caretta","234282","KOR0155","Marine bioresource conservation and restoration research"
