event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
29822962171,true,2016-08-08 12:00:00.000,129.016761,35.075454,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962172,true,2016-08-12 02:10:00.000,129.03249,35.06949,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962173,true,2016-08-13 04:53:00.000,128.92132,35.03396,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962174,true,2016-08-14 06:21:00.000,128.99588,35.07044,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962175,true,2016-08-15 22:56:00.000,128.99801,35.07547,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962176,true,2016-08-16 22:55:00.000,129.01349,35.04849,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962177,true,2016-08-17 18:14:00.000,128.99357,35.08198,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962178,true,2016-08-18 09:58:00.000,128.9647,35.02865,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962179,true,2016-08-19 08:22:00.000,128.75994,34.89651,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962180,true,2016-08-20 11:13:00.000,128.65862,34.68369,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962181,true,2016-08-21 09:17:00.000,128.31154,34.64052,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962182,true,2016-08-22 08:06:00.000,128.17794,34.51776,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962183,true,2016-08-24 11:02:00.000,128.98981,34.57059,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962184,true,2016-08-25 04:16:00.000,129.3752,35.25154,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962185,true,2016-08-27 12:35:00.000,129.49912,35.76867,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962186,true,2016-08-28 00:02:00.000,129.53067,35.79686,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962187,true,2016-08-29 06:54:00.000,129.51747,35.47203,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962188,true,2016-08-30 02:41:00.000,130.05228,35.18197,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962189,true,2016-08-31 06:32:00.000,131.10192,34.75348,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962190,true,2016-09-01 06:22:00.000,131.19578,34.76998,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962191,true,2016-09-02 10:10:00.000,130.91022,34.44771,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962192,true,2016-09-03 22:35:00.000,130.90948,34.22977,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962193,true,2016-09-04 09:22:00.000,130.78429,34.08732,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962194,true,2016-09-06 09:03:00.000,130.21515,33.70677,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962195,true,2016-09-07 01:35:00.000,130.00844,33.55672,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962196,true,2016-09-08 09:16:00.000,129.56174,33.40454,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962197,true,2016-09-09 06:31:00.000,129.3134,33.26336,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962198,true,2016-09-10 10:20:00.000,128.77535,33.23797,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962199,true,2016-09-11 01:54:00.000,128.29897,33.3498,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962200,true,2016-09-12 01:28:00.000,127.57795,33.65298,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
29822962201,true,2016-09-13 02:51:00.000,126.88596,33.82755,"radio-transmitter","Chelonia mydas","163592","KOR0003","Marine bioresource conservation and restoration research"
